Carrot Heart,1,"17 Sep, 2020","Action Roguelike, Online Co-Op, Roguelite, Indie, Dungeon Crawler, Action, Roguelike, Procedural Generation, Hack and Slash, Adventure, 2D, Top-Down, Early Access, Crafting, Co-op, Multiplayer, Singleplayer"
Colorful 3D II,3,"6 Mar, 2020","Casual, Simulation, Indie, LEGO, Building, Family Friendly, Singleplayer, Utilities, Beautiful, Education, Puzzle, Colorful, Crafting, Stylized, Relaxing, City Builder, Difficult, Driving, Flight, Classic"
Incremental Epic Hero - Starter Pack,,"22 Feb, 2021","Action, Free to Play, RPG, Strategy, Clicker, Crafting, Anime, Class-Based, Singleplayer, Cute, Character Customization, Auto Battler"
Worland: Dungeons,,,"Action, RPG, Strategy, Adventure, Action RPG, Dungeon Crawler, 3D, Crafting, Fantasy, Singleplayer, Indie"
Smintheus,,11 November 2021,"Indie, Adventure, RPG, Puzzle, Pixel Graphics, Crafting, Comedy, Sokoban, 2D, Difficult, Funny, Singleplayer, Cartoony, Cartoon, Top-Down, Great Soundtrack, Cats, Retro, Building"
Mark Twain's Tom Sawyer: Survival Game,,Coming Soon,"Adventure, Simulation, Survival, Crafting, Comedy, Based On A Novel, First-Person, Atmospheric, Realistic, Singleplayer, Violent, Beautiful, Walking Simulator, Memes, America, Experimental, Fishing, Early Access"
Orchard Simulator,,TBA,"Casual, Simulation, Atmospheric, Realistic, Singleplayer, Building, Crafting, Agriculture, Management, First-Person, Relaxing, Indie, Family Friendly, Replay Value, Adventure, Great Soundtrack, Economy, Resource Management"
Zibbs - Alien Survival Demo,,"5 Jul, 2020",Violent
Solar System Colonist,,TBA,"Open World, Open World Survival Craft, Space, Exploration, Sci-fi, Survival, Procedural Generation, First-Person, Adventure, Singleplayer, Sandbox, Atmospheric, Crafting, Space Sim, Indie, Simulation, Action, FPS, Great Soundtrack"
Gaucho and the Grassland,,Q2-2022,"Farming Sim, Casual, Agriculture, Relaxing, Building, Simulation, Cute, Singleplayer, Life Sim, Exploration, Mythology, Dog, Horses, Crafting, Nature, Indie, Multiplayer, Adventure"
The Glade,,December 2021,"Action, Adventure, Action-Adventure, 3D, Cartoony, Colorful, Stylized, Atmospheric, Cooking, Crafting, Early Access, Dark Fantasy, Base Building, PvE, Singleplayer, Survival, Open World Survival Craft, First-Person"
Renovators,,TBA,"Adventure, Casual, RPG, Simulation, Strategy, Action-Adventure, Real Time Tactics, Tactical RPG, 3D, Third Person, Building, Crafting, Management, Tactical, Choices Matter, Physics, Resource Management, Singleplayer"
Retail Royale,,2021 - Wishlist Now,"Early Access, Free to Play, Battle Royale, PvP, FPS, Shooter, Character Customization, Strategy, First-Person, Funny, Team-Based, Action, Colorful, Tactical, Crafting, Physics, Memes, Combat, Massively Multiplayer, Co-op"
BotBrawl,,Coming when it's ready!,"Building, Multiplayer, Free to Play, PvP, Robots, Vehicular Combat, Physics, Voxel, Online Co-Op, Shooter, Simulation, 3D, Crafting, Sci-fi, Driving, Action, Combat, Fighting, Third Person, Automobile Sim"
Anesthesia,,Probably around 2022-2023.,"Adventure, RPG, Action RPG, Character Action Game, 2D Platformer, Side Scroller, 2D, Colorful, Atmospheric, Fantasy, Mystery, Combat, Crafting, Multiple Endings, Open World, PvE, Story Rich, Singleplayer, Casual"
Mariuccha Alchemy Queen,,"1 Jun, 2021","Strategy, Life Sim, Roguelike, Turn-Based Strategy, Time Management, Turn-Based Tactics, 2D, 3D, Anime, Capitalism, Crafting, RPG, Indie, Simulation, Dark Fantasy, Resource Management, Female Protagonist, Story Rich, Singleplayer"
Locksmith Simulator,,Wishlist now - discount at launch,"Simulation, Management, Life Sim, Immersive Sim, Time Management, 3D, First-Person, Realistic, Building, Physics, Moddable, Crafting, Inventory Management, Resource Management, Singleplayer, Soundtrack, Story Rich, Relaxing"
Scrap Games,,2021 Add to wishlist to stay updated!,"Strategy, Building, 3D, Robots, Sci-fi, Multiplayer, Simulation, Management, Action, Sandbox, Indie, Shooter, RPG, Third-Person Shooter, Funny, Crafting, PvP, Massively Multiplayer"
Guild Wars 2,,To Be Announced,"Adventure, RPG, MMORPG, 3D, Fantasy, Third Person, Strategy, Atmospheric, PvP, Character Customization, Class-Based, Combat, Massively Multiplayer, Crafting, Multiplayer, Deckbuilding, Online Co-Op, Free to Play, Story Rich, Singleplayer"
SkyPrimal,8,"3 Feb, 2021","Indie, Early Access, Action, Adventure, Open World Survival Craft, Survival, Crafting, Sandbox"
Story of the Survivor : Prisoner,3,"19 Sep, 2017","Action, Adventure, RPG, Indie, Simulation, RPGMaker, Crafting, Survival, Post-apocalyptic, Zombies, Anime, Action RPG"
A Very Bad Christmas Eve,9,"18 Dec, 2020","Adventure, Action-Adventure, Puzzle, VR, First-Person, Tactical, Snow, Choices Matter, Quick-Time Events, Action, Real Time Tactics, Magic, Fantasy, Survival, Lore-Rich, Arcade, Crafting, Physics, Superhero, Time Manipulation"
Primitier,,TBD,"VR, Sandbox, Physics, Simulation, Adventure, Procedural Generation, Action, Open World Survival Craft, Indie, Early Access, Open World, Immersive Sim, Crafting, Science, Singleplayer"
问道仙途2,,"11 Nov, 2021","Casual, Strategy, Turn-Based Strategy, Strategy RPG, Turn-Based Tactics, Tactical RPG, 2D, Colorful, Crafting, Fantasy, Indie, Relaxing, Magic, Choices Matter, Singleplayer"
Eiyuden Chronicle: Hundred Heroes,,Coming 2023,"RPG, JRPG, Action RPG, 2.5D, Action-Adventure, Combat, Adventure, Story Rich, First-Person, Crafting, Singleplayer, Strategy, Indie, Action, Female Protagonist"
Potion Pipeline,,when the potions are ready,"Strategy, Simulation, Building, Automation, Base Building, Sandbox, Resource Management, Management, Crafting, Magic, Casual, 2D, Top-Down, Pixel Graphics, Singleplayer"
Paradise,3,"13 Oct, 2021","Action, Survival, Arcade, Multiplayer, Casual, First-Person, FPS, 3D, Colorful, Realistic, Combat, Nature, Base Building, Character Customization, Zombies, Crafting, PvP, Tutorial, Singleplayer"
The Escape DLC,1,"7 Oct, 2016","RPG, Indie, Simulation, Action, Adventure, Post-apocalyptic, Zombies, Survival, Crafting, Action RPG, RPGMaker"
Hunt: Primal Reptiles,,"15 Dec, 2020","Action, Simulation, Adventure, Early Access, Dinosaurs, Hunting, Survival, Open World, Crafting, Post-apocalyptic, Realistic"
Island World,,"15 Apr, 2021","Casual, Adventure, Action-Adventure, Mystery Dungeon, 3D Vision, Foreign, Crafting, Gore, Violent, Singleplayer, RPG"
你的姐姐,,"26 Oct, 2021","Exploration, 2D Platformer, Photo Editing, Puzzle, Point & Click, 2D, Cute, Relaxing, Funny, Romance, Casual, Procedural Generation, Anime, Colorful, Emotional, Crafting, 1990's, Singleplayer, Hentai, NSFW"
Advent Crossroad,5,"11 Aug, 2021","Dungeon Crawler, RPG, JRPG, First-Person, Grid-Based Movement, Anime, Turn-Based Combat, Party-Based RPG, Inventory Management, Indie, RPGMaker, Old School, Singleplayer, Gore, Crafting, Top-Down, Modern, Mystery, Supernatural"
Microcosmum: survival of cells - Colors for organisms,9,"22 Jan, 2016","Indie, Casual, Simulation, Strategy, Action, RPG, Relaxing, Survival, Puzzle, RTS, Open World, Crafting, Tactical, Great Soundtrack, Arcade, Sandbox, Exploration, 2D, Sci-fi, Physics"
Swords with spice,5,"10 Oct, 2018","Action, Indie, Violent, Adventure, FPS, Shooter, Arena Shooter, 3D, First-Person, Atmospheric, War, Survival, Zombies, Dark, Sci-fi, Combat, Crafting, Open World, Singleplayer, Early Access"
NUC: After The Blast,2,"17 May, 2021","Early Access, Hero Shooter, Exploration, FPS, PvE, Shooter, Action-Adventure, 3D, 3D Vision, First-Person, Cute, Post-apocalyptic, Nonlinear, Base Building, Action, Open World, Stylized, Military, Science, Zombies"
Aron's Gift,,Coming Soon,"Action, Adventure, RPG, Action Roguelike, Action RPG, Action-Adventure, Interactive Fiction, 2D, Cinematic, Colorful, Hand-drawn, Isometric, Stylized, Crafting, Fantasy, Magic, Mystery, Nature, Relaxing, Snow"
The Captain,,"3 Dec, 2021","Adventure, Point & Click, Space Sim, Turn-Based Strategy, Exploration, Multiple Endings, Pixel Graphics, Comedy, Funny, Choices Matter, Turn-Based Combat, Story Rich, Old School, Sci-fi, Tactical, 2D, Combat, Third Person, Crafting, Choose Your Own Adventure"
Only Evil Remains,,"5 Apr, 2022","Psychological Horror, Multiplayer, Third-Person Shooter, Post-apocalyptic, Survival Horror, PvP, PvE, Team-Based, Realistic, Horror, Action, Dystopian , Shooter, Sci-fi, Crafting, Artificial Intelligence, Supernatural, Character Customization, Combat, Controller"
Lost Island survivor: Lovely grandpa,,"15 Sep, 2022","First-Person, Hidden Object, PvE, Shooter, Action-Adventure, Third Person, Action, Singleplayer, Adventure, 3D, Survival, Artificial Intelligence, Crafting, Resource Management, Inventory Management, Loot, Trading, Nature, Mystery, Atmospheric"
Warlordocracy Demo,,"31 Oct, 2021",
Animal Diner,,When it's done,"Casual, Simulation, Cooking, Automation, Arcade, Sandbox, 2D, 4 Player Local, Cartoony, Colorful, Cute, Isometric, Pixel Graphics, Building, Crafting, Local Co-Op, Family Friendly, Funny, Management, Economy"
Over The Ruins,,Coming soon,"Early Access, Adventure, RPG, Action, Action-Adventure, Sandbox, MMORPG, Action RPG, Dungeon Crawler, Exploration, Hero Shooter, 3D, Pixel Graphics, Third Person, Atmospheric, Building, Cyberpunk, Crafting, Fantasy, Sci-fi"
Arboreal Demo,,"16 Jun, 2021",
No man`s Island Prologue,,Add to wishlist full game,"Action, Adventure, Casual, Action RPG, Action-Adventure, Roguelike, Sandbox, Dungeon Crawler, Exploration, Hidden Object, Mystery Dungeon, 3D, Atmospheric, Building, Crafting, Fantasy, Magic, Mystery, Mythology, Supernatural"
Blub Emporium Demo,,"17 Sep, 2021",
The Circle of Kerzoven,,TBD,"Early Access, City Builder, Colony Sim, Trading, Strategy, Simulation, Economy, Building, Management, Sandbox, Survival, Nature, Level Editor, Medieval, Crafting, Resource Management, Moddable, Immersive Sim, Singleplayer, Difficult"
ItsyRealm,,Coming Soon,"Early Access, Adventure, RPG, Action RPG, Action-Adventure, Dungeon Crawler, Exploration, LGBTQ+, 2D, 3D, Cartoony, Colorful, Cute, Stylized, Third Person, Crafting, Fantasy, Medieval, Old School, Relaxing"
Warlordocracy,,Dec 2022,"RPG, Strategy, Party-Based RPG, RTS, Strategy RPG, Dark Fantasy, Fantasy, Exploration, Real Time Tactics, Tactical RPG, Action RPG, Wargame, Colorful, Pixel Graphics, Top-Down, Atmospheric, Dark Humor, Comedy, Crafting, 2D"
Rebirth of Island Demo,,"29 Jul, 2016","Strategy, Adventure, RPG, Indie, Simulation"
Thea: The Awakening Demo,,"15 Jul, 2016","Strategy, RPG, Indie"
Treasure Tile Demo,,"7 Oct, 2021",
Somewhere on Zibylon,7,"14 Sep, 2017","Action, Indie, Puzzle, Space, Exploration, Sci-fi, Atmospheric, Singleplayer, Stealth, Third Person, Crafting, Simulation, Dark, 6DOF, Space Sim, Mystery, Flight, Aliens, Physics, Difficult"
City of Robots,,TBA,"Strategy, Robots, City Builder, Cyberpunk, Artificial Intelligence, Sci-fi, Futuristic, Automation, Mechs, Science, Economy, Base Building, Crafting, Trading, War, Singleplayer, Wargame, 3D, Realistic, Action"
Barbarian Kingdom,,Wishlist to get notice,"Action, Simulation, City Builder, RTS, Sandbox, Realistic, Building, Economy, Mythology, War, Tactical, Base Building, Character Customization, Crafting, Resource Management, Strategy, Singleplayer, Story Rich, Indie, Management"
Deadwater Saloon,,Spring 2022,"Colony Sim, Grand Strategy, Life Sim, Sandbox, RPG, Strategy RPG, Choose Your Own Adventure, CRPG, Immersive Sim, 3D, Isometric, Third Person, America, Building, Capitalism, Crafting, Dark Humor, Drama, Western, Singleplayer"
Airmen Demo,1,"18 Aug, 2017","Strategy, Action, Massively Multiplayer"
Wild Light: Darkest Isles,,🗿Q3 2022🌴,"Souls-like, Roguelite, Unforgiving, Exploration, Survival, Pixel Graphics, Roguelike, Perma Death, Action Roguelike, Top-Down, Dragons, Base Building, Loot, Crafting, Adventure, RPG, Procedural Generation, Difficult, Replay Value, Singleplayer"
Survival Journals,,August 2021,"Indie, Casual, RPG, Adventure, Early Access, Survival, Choices Matter, Zombies, Crafting, Base Building, Choose Your Own Adventure, Post-apocalyptic, Singleplayer, Open World, 2D, Management, Strategy, Resource Management, Story Rich, Difficult"
Vitality,,Q4 2020,"RPG, Indie, Sandbox, Exploration, 2D, Pixel Graphics, Historical, Atmospheric, Singleplayer, Multiplayer, Action, Adventure, Building, Survival, Co-op, Open World, Crafting, Nature, Open World Survival Craft"
Portals World,3,"25 Feb, 2021","Early Access, Open World Survival Craft, Open World, Tower Defense, Sandbox, Building, Management, Survival, Strategy, 2D, Cute, Choices Matter, Action, Fantasy, Sci-fi, Space, Tactical, Robots, Crafting, Singleplayer"
StoryArcana,,TBA,"Magic, Action RPG, Pixel Graphics, JRPG, Anime, RPG, Singleplayer, 2D, Story Rich, Indie, Mystery, Action, Fantasy, PvE, Retro, Conversation, Crafting, Adventure, Combat, Open World"
Meu Mundo,1,"5 Aug, 2019","City Builder, Colony Sim, Farming Sim, Life Sim, Sandbox, Time Management, Pixel Graphics, 2D, Casual, RPG, Indie, Simulation, Colorful, Cute, Top-Down, Agriculture, Building, Crafting, Management, Nature"
We. The Revolution Demo,,"17 May, 2021",Strategy
Counterspell,3,"30 Jul, 2019","Casual, 2D Fighter, Top-Down Shooter, Arena Shooter, Fighting, PvP, Shooter, Arcade, Violent, Top-Down, Action, Colorful, Magic, Sci-fi, Level Editor, Crafting, 1990's, Old School, 4 Player Local, Aliens"
Quiet Farm,,2022,"Adventure, Simulation, Action, Puzzle, Action-Adventure, Action RPG, Immersive Sim, Exploration, 3D, Cute, Third Person, Realistic, Stylized, Colorful, Dystopian , Atmospheric, Futuristic, Drama, Crafting, Logic"
Host Demo,,"18 Jun, 2020","Adventure, RPG, Action-Adventure, Fighting, Dungeon Crawler, Cute, Dark, Dark Comedy, Character Customization, Choices Matter, Violent, Action, Crafting, Indie, Hack and Slash, Multiple Endings, Open World, Singleplayer"
Wastenauts,,"soon but not, like, Too Soon.","Card Game, Post-apocalyptic, Comic Book, Adventure, Party-Based RPG, Strategy, RPG, Robots, 2D, Colorful, Dark Humor, Mechs, Offroad, Steampunk, Class-Based, Crafting, Combat, Deckbuilding, PvE, Resource Management"
Dead Hope,,2022,"Survival, Open World, Singleplayer, Co-op, Multiplayer, Adventure, Team-Based, PvP, PvE, First-Person, Action, Third Person, Strategy, Horror, Sandbox, Base Building, Crafting, Resource Management, Gun Customization, Open World Survival Craft"
Vitality,,Q4 2020,"RPG, Indie, Sandbox, Exploration, 2D, Pixel Graphics, Historical, Atmospheric, Singleplayer, Multiplayer, Action, Adventure, Building, Survival, Co-op, Open World, Crafting, Nature, Open World Survival Craft"
Survival Journals,,August 2021,"Indie, Casual, RPG, Adventure, Early Access, Survival, Choices Matter, Zombies, Crafting, Base Building, Choose Your Own Adventure, Post-apocalyptic, Singleplayer, Open World, 2D, Management, Strategy, Resource Management, Story Rich, Difficult"
Moon Village,,TBA,"Simulation, Building, Space Sim, Management, Atmospheric, Controller, Resource Management, Space, Singleplayer, Base Building, Realistic, Physics, Family Friendly, Strategy, Survival, Crafting, Sandbox, Exploration, First-Person, Economy"
Escape Room Simulator,,Coming Soon,"Simulation, Indie, Casual, Puzzle, Moddable, Crafting, Hidden Object, Sandbox, First-Person, 3D, Building, Relaxing, Family Friendly, Programming, Science, Nonlinear, Experimental, Game Development, Sci-fi, Physics"
Rollercoaster Mechanic,,TBA - add to WishList,"Simulation, Casual, Strategy, Indie, Atmospheric, Destruction, Management, Building, Crafting, Exploration, Relaxing, Funny, Singleplayer, Economy, Family Friendly, Sandbox, Open World, Colorful, Story Rich, Action"
Harvest Island,,2022,"Farming Sim, Exploration, Adventure, Mystery, Cute, Indie, Casual, Farming, Story Rich, Investigation, Atmospheric, Fantasy, Relaxing, Lore-Rich, Inventory Management, Crafting, Fishing, Building, Colorful, Pixel Graphics"
Three Little Bears,,Coming Soon,"Adventure, Indie, Education, Puzzle, Crafting, Hidden Object, Exploration, Magic, Singleplayer, Colorful, Choose Your Own Adventure, Cute, Character Customization, Family Friendly, Isometric, Inventory Management, Choices Matter, Multiple Endings, Linear, Minigames"
Portals World,3,"25 Feb, 2021","Early Access, Open World Survival Craft, Open World, Tower Defense, Sandbox, Building, Management, Survival, Strategy, 2D, Cute, Choices Matter, Action, Fantasy, Sci-fi, Space, Tactical, Robots, Crafting, Singleplayer"
StoryArcana,,TBA,"Magic, Action RPG, Pixel Graphics, JRPG, Anime, RPG, Singleplayer, 2D, Story Rich, Indie, Mystery, Action, Fantasy, PvE, Retro, Conversation, Crafting, Adventure, Combat, Open World"
